Experiment 1,,,,,,,,,,,,,
Path 2,0.589248434,0.868997912,1.078997912,82.93545246,7.460594177,81.77435398,1.699770817,0.47600544,0.75158614,44.34359009,,,
Path 3,0.649248434,1.129248434,1.059248434,1.129248826,73.86386395,70.25682926,76.2065649,74.38218594,0.630071599,0.009607071,0.067255957,0.298048265,66.66223503
,,,,,,,,,,,,,
Experiment 33,,,,,,,,,,,,,
Path 1,0.759256198,0.809504132,67.23368168,114.4622564,2.217125382,0.674354965,56.06486753,,,,,,
Path 2,0.789256198,0.969007752,1.149256198,124.8497963,110.3864908,61.09201908,0.209463963,0.124033966,0.257928926,75.43507716,,,
Path 3,0.889008264,0.839008264,1.039256198,1.089256198,26.62312984,40.70711136,100.5350351,68.20631027,0.612968107,2.727185121,1.882306321,0.525040388,48.90628707
,,,,,,,,,,,,,
Experiment 34,,,,,,,,,,,,,
Path 1,0.52925039,1.01950026,31.82423115,189.1474724,2.544553512,5.90651281,22.82021276,,,,,,
Path 2,0.569000521,0.829000521,0.98925039,119.0029383,31.84759617,114.3200397,4.363117871,2.643872378,2.25625319,29.44718426,,,
Path 3,0.95950026,0.98925078,1.159001041,1.05925039,76.88617706,15.49196243,5.509972572,59.69381332,5.613861386,0.2307773,0.231311113,0.80092739,50.06711742
,,,,,,,,,,,,,
Experiment 35,,,,,,,,,,,,,
Path 1,0.868997389,0.959498695,181.2046766,140.4592991,1.292484442,7.769156159,31.90853062,,,,,,
Path 2,0.898997389,1.098996865,0.909247256,98.13821316,117.8697348,31.91018105,0.14266692,0.466711115,2.593301435,58.09408994,,,
Path 3,0.658997389,0.818997389,1.179248042,0.839248042,62.2228384,45.05729675,46.91958427,28.24771404,1.000476417,0.673724735,0.881782946,0.068432887,56.44885733
,,,,,,,,,,,,,
Experiment 36,,,,,,,,,,,,,
Path 1,0.769274924,1.059274924,173.7622023,125.602603,1.929874845,2.971261568,47.99978969,,,,,,
Path 2,0.799274924,0.969033233,1.099274559,131.3364506,38.7339592,37.96041012,2.641330166,1.883478091,2.158344937,45.05190116,,,
Path 3,0.959274924,0.879033719,1.049033233,0.819033233,84.9814415,58.32636356,19.58274841,44.00980473,2.949344058,2.585101135,0.020257267,1.914699625,39.98484312
,,,,,,,,,,,,,
Experiment 37,,,,,,,,,,,,,
Path 1,0.829266802,0.879022403,117.9271936,195.5265999,1.340610936,0.417354169,66.51834261,,,,,,
